product_name,color,product_category,mrp,total_sizes,available_size,brand_name,retailer,description,pdp_url,rating,review_count,scrapping_datetime
Floral Mini Knickers,CREAM,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Cream mixed floral mini knickers. 93% Polyamide, 7% Elastane. Machine wash.",Floral Mini Knickers,NULL,NULL,26-04-20 19:42
Floral Microfibre Knickers,CORAL,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"These microfibre knickers come in a pastel floral print with elegant lace trims and a cute pink bow applique at the front. 89% Polyamide, 11% Elastane. Machine wash.",Floral Microfibre Knickers,NULL,NULL,26-04-20 19:42
Little Pony Cheeky Knickers,Pale Pink,Lingerie,10,"2,4,6,8,10,12","8,10,12",US TOPSHOP,Topshop US,"Keep your underwear looking cute with these pale pink Little Pony cheeky knickers. 95% Cotton, 5% Elastane. Machine wash.",Little Pony Cheeky Knickers,NULL,NULL,26-04-20 19:42
Floral Print Thong,PALE BLUE,Lingerie,10,"2,4,6,8,10,12",8,US TOPSHOP,Topshop US,"Blue floral print thong. 86% Polyamide, 14% Elastane. Machine wash.",Floral Print Thong,NULL,NULL,26-04-20 19:42
Pineapple Print Boypants,Blue,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,12",US TOPSHOP,Topshop US,"Panty mit niedriger LeibhÃ¶he und tiefem Beinausschnitt. 95 % Baumwolle, 5 % Elastan. MaschinenwÃ¤sche.",Pineapple Print Boypants,NULL,NULL,26-04-20 19:42
Floral Thong,CREAM,Lingerie,10,"2,4,6,8,10,12","4,10,12",US TOPSHOP,Topshop US,"Cream vintage floral thong. 93% Polyamide, 7% Elastane. Machine wash.",Floral Thong,NULL,NULL,26-04-20 19:42
Lace Sporty Thong,CHARCOAL,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"In a pretty lace and mesh design, these charcoal knickers are finished with a contrast sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",Lace Sporty Thong,NULL,NULL,26-04-20 19:42
Sporty Waistband Lace Mini Knickers,MAGENTA,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Magenta lace mini knickers with sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",Sporty Waistband Lace Mini Knickers,NULL,NULL,26-04-20 19:42
Vintage Rose Knickers,NAVY BLUE,Lingerie,10,"2,4,6,8,10,12","6,10",US TOPSHOP,Topshop US,"Navy blue lady knickers with vintage rose print. 93% Polyamide, 7% Elastane. Machine wash.",Vintage Rose Knickers,NULL,NULL,26-04-20 19:42
Microfibre French Knickers,BLACK,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,12",US TOPSHOP,Topshop US,"Keep comfy in these low rise black microfibre knickers with medium coverage. Comes with a lace trim 92% Polyamide, 8% Elastane. Machine wash.",Microfibre French Knickers,NULL,NULL,26-04-20 19:42
Ariel Boypants,LILAC,Lingerie,10,"2,4,6,8,10,12","2,6,8,10,12",US TOPSHOP,Topshop US,"Think cute prints and patterns with these comfy boypants. Crafted from a stretchy cotton blend, they feature an all-over Disneyâ€™s Ariel print with a low-rise waistband and good coverage for total comfort. 95% Cotton, 5% Elastane. Machine wash.",Ariel Boypants,NULL,NULL,26-04-20 19:42
Vintage Print Thong,NAVY BLUE,Lingerie,10,"2,4,6,8,10,12","2,4,8,10,12",US TOPSHOP,Topshop US,"Navyblauer Tanga mit Vintage-Print. 90 % Polyamid, 10 % Elastan. MaschinenwÃ¤sche.",Vintage Print Thong,NULL,NULL,26-04-20 19:42
You Can't Sit With us Boypants,Pink,Lingerie,10,"2,4,6,8,10,12","6,10,12",US TOPSHOP,Topshop US,"Keep it cute in these Mean Girls-inspired low-rise boypants with good coverage. 95% Cotton, 5% Elastane. Machine wash.",You Can't Sit With us Boypants,NULL,NULL,26-04-20 19:42
Flamingo Print Boypants,MULTI,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,12",US TOPSHOP,Topshop US,"Keep your underwear looking cute with these low rise boypants with good coverage in all-over adorable flamingo print. 95% Cotton, 5% Elastane. Machine wash.",Flamingo Print Boypants,NULL,NULL,26-04-20 19:42
No VPL Knickers,LILAC,Lingerie,10,"2,4,6,8,10,12","8,10,12",US TOPSHOP,Topshop US,"Lilac knickers with no VPL. 81% Polyamide, 19% Elastane. Machine wash.",No VPL Knickers,NULL,NULL,26-04-20 19:42
Pretty Lace Brazilian Knickers,BLACK,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Black lace Brazilian knickers. 88% Polyamide, 12% Elastane. Machine wash.",Pretty Lace Brazilian Knickers,NULL,NULL,26-04-20 19:42
Cotton No VPL Mini Knickers,Grey Marl,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Mini knickers with full coverage. 87% Polyamide, 13% Elastane. Machine wash.",Cotton No VPL Mini Knickers,NULL,NULL,26-04-20 19:42
Cotton Lace Trim Mini Knickers,BLACK,Lingerie,10,"2,4,6,8,10,12","4,12",US TOPSHOP,Topshop US,"Low rise mini knickers with good coverage. 95% Cotton, 5% Elastane. Machine wash.",Cotton Lace Trim Mini Knickers,NULL,NULL,26-04-20 19:42
Floral Print Knickers,PALE BLUE,Lingerie,10,"2,4,6,8,10,12","2,6,8,10,12",US TOPSHOP,Topshop US,"Blue floral print lady knickers. 86% Polyamide, 14% Elastane. Machine wash.",Floral Print Knickers,NULL,NULL,26-04-20 19:42
Bird Print Knickers,Blue,Lingerie,10,"2,4,6,8,10,12","6,8",US TOPSHOP,Topshop US,"Mikrofaser-Panty mit blauem Vogel-Print. 86 % Polyamid, 14 % Elastan. MaschinenwÃ¤sche.",Bird Print Knickers,NULL,NULL,26-04-20 19:42
Crochet Lace Brazillian Knickers,NAVY BLUE,Lingerie,10,"2,4,6,8,10,12","2,4,8,10",US TOPSHOP,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low rise fit with an elastic free leg line for a seamless fit. 88% Polyamide, 12% Elastane. Machine wash.",Crochet Lace Brazillian Knickers,NULL,NULL,26-04-20 19:42
Thong with Burnout Detail Thong,AQUA,Lingerie,10,"2,4,6,8,10,12","8,10,12",US TOPSHOP,Topshop US,"Aqua thong with burnout detailing. 73% Viscose, 22% Polyester, 5% Elastane. Machine wash.",Thong with Burnout Detail Thong,NULL,NULL,26-04-20 19:42
No VPL Thong,PLUM,Lingerie,10,"2,4,6,8,10,12","2,8,10",US TOPSHOP,Topshop US,"Plum no VPL thong. 81% Polyamide, 19% Elastane. Machine wash.",No VPL Thong,NULL,NULL,26-04-20 19:42
Cotton and Lace Mini Knickers,Grey Marl,Lingerie,10,"2,4,6,8,10,12","2,6,10,12",US TOPSHOP,Topshop US,"Great for all-day comfort, these low rise mini knicker feature good coverage for wear under any type of bottoms. 95% Cotton, 5% Elastane. Machine wash.",Cotton and Lace Mini Knickers,NULL,NULL,26-04-20 19:42
Floral Print Thong,YELLOW,Lingerie,10,"2,4,6,8,10,12","2,8,10",US TOPSHOP,Topshop US,"Yellow floral print thong. 86% Polyamide, 14% Elastane. Machine wash.",Floral Print Thong,NULL,NULL,26-04-20 19:42
Microfibre French Knickers,PALE BLUE,Lingerie,10,"2,4,6,8,10,12","4,12",US TOPSHOP,Topshop US,"Keep comfy in these low rise pale blue microfibre knickers with medium coverage. Comes with a lace trim. 88% Polyester,12% Elastane. Machine wash.",Microfibre French Knickers,NULL,NULL,26-04-20 19:42
Contrast Elastic Lace Mini Knickers,Bright Pink,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"These bright pink lace mesh mini knickers come with a contrast elastic waistband for a pretty touch. 88% Polyester, 12% Elastane. Machine wash.",Contrast Elastic Lace Mini Knickers,NULL,NULL,26-04-20 19:42
Branded Jersey Thong,Pink,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10",US TOPSHOP,Topshop US,"Hot pink branded jersey thong. 95% Cotton, 5% Elastane. Machine wash.",Branded Jersey Thong,NULL,NULL,26-04-20 19:42
Shark Print Boypants,MULTI,Lingerie,10,"2,4,6,8,10,12","4,6,8",US TOPSHOP,Topshop US,"Panty mit niedriger LeibhÃ¶he und tiefem Beinausschnitt. 95 % Baumwolle, 5 % Elastan. MaschinenwÃ¤sche.",Shark Print Boypants,NULL,NULL,26-04-20 19:42
Flamingo Print Thong,MULTI,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Multicoloured flamingo print thong. 86% Polyamide, 14% Elastane. Machine wash.",Flamingo Print Thong,NULL,NULL,26-04-20 19:42
PRETTY LACE THONG,IVORY,Lingerie,10,"2,4,6,8,10,12","2,6,12",US TOPSHOP,Topshop US,"Ivory lace thong 89% Nylon,11% Elastane. Machine washable.",PRETTY LACE THONG,NULL,NULL,26-04-20 19:42
No VPL Knickers,CHARCOAL,Lingerie,10,"2,4,6,8,10,12","8,10,12",US TOPSHOP,Topshop US,"Keep your outfits seam-free with these low rise knickers with good coverage and a no VPL finish. Perfect worn under slim fitted outfits. 81% Polyamide, 19% Elastane. Machine wash.",No VPL Knickers,NULL,NULL,26-04-20 19:42
Microfibre French Knickers,RED,Lingerie,10,"2,4,6,8,10,12","4,6,10",US TOPSHOP,Topshop US,"Keep comfy in these low rise pink microfibre knickers with medium coverage. Comes with a lace trim. 88% Polyester, 12% Elastane. Machine wash.",Microfibre French Knickers,NULL,NULL,26-04-20 19:42
No VPL Mini Knickers,LILAC,Lingerie,10,"2,4,6,8,10,12","2,10",US TOPSHOP,Topshop US,"Keep your outfits seam-free with these low rise knickers with good coverage and a no VPL finish. Perfect when worn under slim fitted outfits. 81% Polyamide, 19% Elastane. Machine wash.",No VPL Mini Knickers,NULL,NULL,26-04-20 19:42
Branded Jersey Mini Knickers,Pink,Lingerie,10,"2,4,6,8,10,12","4,6,8,10,12",US TOPSHOP,Topshop US,"Hot pink branded jersey mini knickers. 95% Cotton, 5% Elastane. Machine wash.",Branded Jersey Mini Knickers,NULL,NULL,26-04-20 19:42
Contrast Elastic Lace Thong,Bright Pink,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"In bright pink, this lace thong comes with contrast elastic to the edges. 88% Polyamide, 12% Elastane. Machine wash.",Contrast Elastic Lace Thong,NULL,NULL,26-04-20 19:42
Pretty Lace Brazilian Knickers,YELLOW,Lingerie,10,"2,4,6,8,10,12","4,6,8,10,12",US TOPSHOP,Topshop US,"Yellow pretty lace Brazilian knickers. 88% Polyamide, 12% Elastane. Machine wash.",Pretty Lace Brazilian Knickers,NULL,NULL,26-04-20 19:42
Two Tone Lace Brazilian Knickers,BERRY RED,Lingerie,10,"2,4,6,8,10,12","4,12",US TOPSHOP,Topshop US,"|Berry two tone lace brazilian knickers. 49% Polyamide, 36% Polyester, 15% Elastane. Machine wash.|",Two Tone Lace Brazilian Knickers,NULL,NULL,26-04-20 19:42
Lace Sporty Thong,MAGENTA,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"In a pretty lace and mesh design, this magenta thong is finished with a contrast sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",Lace Sporty Thong,NULL,NULL,26-04-20 19:42
Lace Thong,RED,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Red lace thong. 89% Nylon, 11% Elastane. Machine wash.",Lace Thong,NULL,NULL,26-04-20 19:42
Mesh French Knickers,MAUVE,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"These light mauve mesh french knickers will prettify your lingerie draw. 88% Polyester, 12% Elastane. Machine wash.",Mesh French Knickers,NULL,NULL,26-04-20 19:42
PRETTY LACE THONG,MAGENTA,Lingerie,10,"2,4,6,8,10,12","8,12",US TOPSHOP,Topshop US,"Keep fitted silhouettes seam-free with this pretty lace thong underneath. A semi-sheer style with a low rise fit. 89% Nylon, 11% Elastane. Machine wash.",PRETTY LACE THONG,NULL,NULL,26-04-20 19:42
Sporty Waistband Lace Mini Knickers,CHARCOAL,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Charcoal lace mini knickers with sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",Sporty Waistband Lace Mini Knickers,NULL,NULL,26-04-20 19:42
PRETTY LACE THONG,CORAL,Lingerie,10,"2,4,6,8,10,12","6,12",US TOPSHOP,Topshop US,"Keep fitted silhouettes seam-free with this pretty lace thong underneath. A semi-sheer style with a low rise fit. 89% Nylon,11% Elastane. Machine wash.",PRETTY LACE THONG,NULL,NULL,26-04-20 19:42
Mini Knickers With Burnout Detail,AQUA,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10",US TOPSHOP,Topshop US,"Aqau mini knickers with burnout detailing. 73% Viscose, 22% Polyester, 5% Elastane. Machine wash.",Mini Knickers With Burnout Detail,NULL,NULL,26-04-20 19:42
Flamingo Print Pants,MULTI,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Multicoloured flamingo print ladypant. 86% Polyamide, 14% Elastane. Machine wash.",Flamingo Print Pants,NULL,NULL,26-04-20 19:42
Branded Waistband Thong,Grey Marl,Lingerie,10,"2,4,6,8,10,12","8,10,12",US TOPSHOP,Topshop US,"Give your underwear a sporty touch with this grey marl jersey thong with contrasting Topshop branding waistband. 95% Cotton, 5% Elastane. Machine wash.",Branded Waistband Thong,NULL,NULL,26-04-20 19:42
Contrast Elastic Lace Mini Knickers,Electric Blue,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"These electric blue lace mesh mini knickers come with a contrast elastic waistband for a pretty touch. 88% Polyamide, 12% Elastane. Machine wash.",Contrast Elastic Lace Mini Knickers,NULL,NULL,26-04-20 19:42
Sporty Lace Mini Knickers,LILAC,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"You don't have to be a fitness addict to love these lace mini knickers with their sporty band. Now you can embrace the sports-luxe trend in every layer. Team with the matching bra for a stylish set. 86% Polyamide, 14% Elastane. Machine wash.",Sporty Lace Mini Knickers,NULL,NULL,26-04-20 19:42
Lace Sporty Thong,LILAC,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"In a pretty lace and mesh design, these lilac knickers are finished with a contrast sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",Lace Sporty Thong,NULL,NULL,26-04-20 19:42
No VPL Mini Knickers,PLUM,Lingerie,10,"2,4,6,8,10,12","2,6,12",US TOPSHOP,Topshop US,"Keep your outfits seam-free with these low rise knickers with good coverage and a no VPL finish. Perfect worn under slim fitted outfits. 81% Polyamide, 19% Elastane. Machine wash.",No VPL Mini Knickers,NULL,NULL,26-04-20 19:42
No VPL Geometric Print Ladypants,Pale Pink,Lingerie,10,"2,4,6,8,10,12","4,6,8,10",US TOPSHOP,Topshop US,"Pale pink no VPL ladypants with all-over square geometric print. 84% Polyamide, 16% Elastane. Machine wash.",No VPL Geometric Print Ladypants,NULL,NULL,26-04-20 19:42
Floral Microfibre Thong,CORAL,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"This microfibre thong comes in a pastel floral print with elegant lace trims and a cute pink bow applique at the front. 93% Polyamide, 7% Elastane. Machine wash.",Floral Microfibre Thong,NULL,NULL,26-04-20 19:42
Branded Jersey Mini Knickers,APPLE,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Apple green jersey mini knickers. 95% Cotton, 5% Elastane. Machine wash.",Branded Jersey Mini Knickers,NULL,NULL,26-04-20 19:42
Microfibre French Knickers,NAVY BLUE,Lingerie,10,"2,4,6,8,10,12",12,US TOPSHOP,Topshop US,"Keep comfy in these low rise navy microfibre knickers with medium coverage. Comes with a lace trim. 88% Polyester, 12% Elastane. Machine wash.",Microfibre French Knickers,NULL,NULL,26-04-20 19:42
Branded Jersey Thong,APPLE,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Apple branded jersey thong. 95% Cotton, 5% Elastane. Machine wash.",Branded Jersey Thong,NULL,NULL,26-04-20 19:42
Two Tone Brazilian Knickers,CORAL,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Coral two tone lace Brazilian knickers. 49% Polyamide, 36% Polyester, 15% Elastane. Machine wash.",Two Tone Brazilian Knickers,NULL,NULL,26-04-20 19:42
Ombre Thong,Bright Coral,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Add a pop of colour to your lingerie collection with this bright coral ombre thong. Pair with matching bra for a co-ordinated feel. 94% Polyamide, 6% Elastane. Machine wash.",Ombre Thong,NULL,NULL,26-04-20 19:42
Two Tone Brazilian Knickers,CHARTREUSE,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"GelbgrÃ¼ner, zweifarbiger Brazilian mit Spitze. 49 % Polyamid, 36 % Polyester, 15 % Elastan. MaschinenwÃ¤sche.",Two Tone Brazilian Knickers,NULL,NULL,26-04-20 19:42
Cotton No VPL Mini Knickers,Pale Pink,Lingerie,10,"2,4,6,8,10,12",12,US TOPSHOP,Topshop US,"Minislip mit tiefem Beinausschnitt und ohne sichtbare Kontur. 87 % Baumwolle, 13 % Elastan. MaschinenwÃ¤sche.",Cotton No VPL Mini Knickers,NULL,NULL,26-04-20 19:42
Dinosaur Boypants,WHITE,Lingerie,10,"2,4,6,8,10,12","4,6,8",US TOPSHOP,Topshop US,"Low rise boypants with good coverage. 95% Cotton, 5% Elastane. Machine wash.",Dinosaur Boypants,NULL,NULL,26-04-20 19:42
Cotton No VPL Mini Knickers,BLACK,Lingerie,10,"2,4,6,8,10,12",12,US TOPSHOP,Topshop US,"Keep your outfits seam-free with this low rise knickers with good coverage and a no VPL finish. Perfect worn under slim fitted outfits. 87% Cotton, 13% Elastane. Machine wash.",Cotton No VPL Mini Knickers,NULL,NULL,26-04-20 19:42
Jasmine Boypant,MULTI,Lingerie,10,"2,4,6,8,10,12","2,4,6",US TOPSHOP,Topshop US,"Think cute prints and patterns with these comfy boypants. Crafted from a stretchy cotton blend, they feature a Disney Aladdin print with a low-rise waistband and good coverage for total comfort. 95% Cotton,5% Elastane. Machine wash.",Jasmine Boypant,NULL,NULL,26-04-20 19:42
Floral Geo Lace Brazilian Knickers,CORAL,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,12",US TOPSHOP,Topshop US,"Low rise lace brazilian knickers with an elastic free leg-line for a seamless fit. 85% Nylon,15% Elastane. Machine wash.",Floral Geo Lace Brazilian Knickers,NULL,NULL,26-04-20 19:42
Burnout Lace Mini Knickers,RASPBERRY,Lingerie,10,"2,4,6,8,10,12",2,US TOPSHOP,Topshop US,"Look to luxe lace to elevate your underwear collection in this pink pair of full coverage mini knickers in burnout lace detail. 73% Viscose, 22% Polyester, 5% Elastane. Machine wash.",Burnout Lace Mini Knickers,NULL,NULL,26-04-20 19:42
Burnout Lace Thongs,WHITE,Lingerie,10,"2,4,6,8,10,12",12,US TOPSHOP,Topshop US,"Tanga mit niedriger LeibhÃ¶he aus Spitze mit Ausbrenner-Effekt. 73 % Viskose. 22 % Polyester, 5 % Elastan. MaschinenwÃ¤sche.",Burnout Lace Thongs,NULL,NULL,26-04-20 19:42
Snow White Cheeky Knickers,MULTI,Lingerie,10,"2,4,6,8,10,12","2,4,8,12",US TOPSHOP,Topshop US,"Hipster mit Schneewittchenmotiv. 95 % Baumwolle, 5 % Elastan. MaschinenwÃ¤sche.",Snow White Cheeky Knickers,NULL,NULL,26-04-20 19:42
Burnout Mini Knickers,WHITE,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"White mini knickers with burnout detailing. 73% Viscose, 22% Polyester, 5% Elastane. Machine wash.",Burnout Mini Knickers,NULL,NULL,26-04-20 19:42
Branded Mini Knickers,COBALT,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Cobalt blue jersey mini knickers with perforated black branded waistband. 95% Cotton, 5% Elastane. Machine wash.",Branded Mini Knickers,NULL,NULL,26-04-20 19:42
Cotton Lace Trim Mini Knickers,AQUA,Lingerie,10,"2,4,6,8,10,12","4,10",US TOPSHOP,Topshop US,"Aqua cotton mini knickers with pretty lace trim detail. 95% Cotton, 5% Elastane. Machine wash.",Cotton Lace Trim Mini Knickers,NULL,NULL,26-04-20 19:42
Branded Thong,COBALT,Lingerie,10,"2,4,6,8,10,12","2,4,6,8,10",US TOPSHOP,Topshop US,"Add a sporty touch to your basics with this cobalt thong featuring â€˜TOPSHOPâ€™ branding to the waistband. 95% Cotton, 5% Elastane. Machine wash.",Branded Thong,NULL,NULL,26-04-20 19:42
No VPL Animal Print Thong,Nude,Lingerie,10,"2,4,6,8,10,12","2,8",US TOPSHOP,Topshop US,"Nude no-VPL thong in all-over animal print. 84% Polyamide, 16% Elastane. Machine wash.",No VPL Animal Print Thong,NULL,NULL,26-04-20 19:42
Minimal Animal Ladypants,Nude,Lingerie,10,"2,4,6,8,10,12","2,10",US TOPSHOP,Topshop US,"Nude no VPL ladypants with good coverage in all over animal print. 84% Polyamide, 16% Elastane. Machine wash.",Minimal Animal Ladypants,NULL,NULL,26-04-20 19:42
Floral Microfibre Thong,PALE BLUE,Lingerie,10,"2,4,6,8,10,12",2,US TOPSHOP,Topshop US,"Keep comfy in this low rise pale blue microfibre thong. Comes with a lace trim. 86% Polyamide,14% Elastane. Machine wash.",Floral Microfibre Thong,NULL,NULL,26-04-20 19:42
Burnout Lace Mini Knickers,WHITE,Lingerie,10,"2,4,6,8,10,12",10,US TOPSHOP,Topshop US,"Look to luxe lace to elevate your underwear collection in this white pair of full coverage mini knickers in burnout lace detail. 73% Viscose, 22% Polyester, 5% Elastane. Machine wash.",Burnout Lace Mini Knickers,NULL,NULL,26-04-20 19:42
Floral Geometric Lace Brazilian Knickers,Pink,Lingerie,10,"2,4,6,8,10,12",2,US TOPSHOP,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low-rise fit with an elastic free leg-line for a seamless fit. 85% Nylon, 15% Elastane. Machine wash.",Floral Geometric Lace Brazilian Knickers,NULL,NULL,26-04-20 19:42
No VPL Cotton Mini Knickers,NAVY BLUE,Lingerie,10,"2,4,6,8,10,12",12,US TOPSHOP,Topshop US,"Navy blue contrast waistband cotton mini knickers, give you smooth lines under clothing. 87% Cotton, 13% Elastane. Machine wash.",No VPL Cotton Mini Knickers,NULL,NULL,26-04-20 19:42
Padded Lace Triangle Bra,Dark Nude,Lingerie,30,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"In a dark nude shade, this elegant padded lace triangle bra boasts a contrast waistband, racerback and adjustable straps. 89% Nylon, 11% Elastane. Machine wash.",Padded Lace Triangle Bra,NULL,NULL,26-04-20 19:42
Branded Jersey Crop Bra,Pink,Lingerie,12,"2,4,6,8,10,12","4,6,8,12",US TOPSHOP,Topshop US,"Pink jersey cropped bra with black perforated branded underband detail. 95% Cotton, 5% Elastane. Machine wash.",Branded Jersey Crop Bra,NULL,NULL,26-04-20 19:42
Lacey Microfibre Ladypant,RED,Lingerie,8,"2,4,6,8,10,12","2,4",US TOPSHOP,Topshop US,Low rise ladypant in smooth microfibre with lace trim. Machine wash.,Lacey Microfibre Ladypant,NULL,NULL,26-04-20 19:42
Sporty Lace Triangle Bra,MAGENTA,Lingerie,26,"2,4,6,8,10,12","4,6,8,10",US TOPSHOP,Topshop US,"You don't have to be a fitness addict to love this magenta lace triangle bra with its sporty under band. Feminine and flirty, now you can embrace the sports-luxe trend in every layer. Team with the matching knicker for a stylish set. 86% Polyamide, 14% Elastane. Machine wash.",Sporty Lace Triangle Bra,NULL,NULL,26-04-20 19:42
Floral Lace Padded Bra,Dark Nude,Lingerie,30,"2,4,6,8,10,12","8,12",US TOPSHOP,Topshop US,"Delicate floral lace is the focus of this triangle bra. With a cool contrast underband, cross back straps and no pads for a comfortable fit. 89% Nylon, 15% Elastane. Machine wash.",Floral Lace Padded Bra,NULL,NULL,26-04-20 19:42
Scoop Back Bodysuit,WHITE,Lingerie,30,"2,4,6,8,10,12","2,4,6,8,10",US TOPSHOP,Topshop US,"In classic white, this cotton-blend bodysuit comes with a daring scoop back. 93% Cotton, 7% Elastane. Machine wash.",Scoop Back Bodysuit,NULL,NULL,26-04-20 19:42
Pretty Lace Brazillian Knickers,BLACK,Lingerie,8,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low-rise fit with an elastic free leg-line for a seamless fit. 79% Polyamide, 21% Elastane. Machine wash.",Pretty Lace Brazillian Knickers,NULL,NULL,26-04-20 19:42
Marble Print Triangle Bra,MULTI,Lingerie,38,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"From its novel marble print and sporty underband, to its comfy non-padded triangle cups, this contemporary bra will update your lingerie draw. 86% Polyester, 14% Elastane. Machine wash.",Marble Print Triangle Bra,NULL,NULL,26-04-20 19:42
Floral Lace Thong,BURNT ORANGE,Lingerie,20,"2,4,6,8,10,12","2,4,6,8,10,12",US TOPSHOP,Topshop US,"In an appealing burnt orange tint, this low rise floral lace thong will add colour to your lingerie draw. 90% Polyamide, 10% Elastane. Machine wash.",Floral Lace Thong,NULL,NULL,26-04-20 19:42
Pretty Lace Brazillian Knickers,Blush,Lingerie,8,"2,4,6,8,10,12","8,10,12",US TOPSHOP,Topshop US,"Low-rise Brazilian knickers with scallop edges and an elastic-free leg line for a seamless finish. 79% Polyamide, 21% Elastane. Machine wash.",Pretty Lace Brazillian Knickers,NULL,NULL,26-04-20 19:42
Satin High Waisted Knickers,CHARCOAL,Lingerie,22,"2,4,6,8,10,12","2,4,6,8,10",US TOPSHOP,Topshop US,"Charcoal satin high waisted knickers. 96% Polyester, 4% Elastane. Machine wash.",Satin High Waisted Knickers,NULL,NULL,26-04-20 19:42
Cotton Tanga Mini Knickers,WHITE,Lingerie,20,"2,4,6,8,10,12","6,8,10,12",US TOPSHOP,Topshop US,White cotton mini knickers with tanga sides. 100% Cotton. Machine wash.,Cotton Tanga Mini Knickers,NULL,NULL,26-04-20 19:42
Padded Lace Bralet,ORANGE,Lingerie,30,"2,4,6,8,10,12","2,6,10",US TOPSHOP,Topshop US,"Orange lace bralet with padded cups for extra support. 89% Nylon, 11% Elastane. Machine wash.",Padded Lace Bralet,NULL,NULL,26-04-20 19:42
Cotton Triangle Bra,WHITE,Lingerie,40,"2,4,6,8,10,12","6,8,10",US TOPSHOP,Topshop US,White cotton triangle bra. 100% Cotton. Machine wash.,Cotton Triangle Bra,NULL,NULL,26-04-20 19:42
Sporty Lace Triangle Bra,CHARCOAL,Lingerie,26,"2,4,6,8,10,12","2,4,6,8,12",US TOPSHOP,Topshop US,"You don't have to be a fitness addict to love this lace triangle bra with its sporty under band. Now you can embrace the sports-luxe trend in every layer. Team with the matching knickers for a stylish set. 86% Polyamide, 14% Elastane. Machine wash.",Sporty Lace Triangle Bra,NULL,NULL,26-04-20 19:42
