product_name,color,product_category,mrp,total_sizes,available_size,brand_name,retailer,description,pdp_url,rating,review_count,scrapping_datetime
The Lacie Lace Shortie Panty,cozumel teal,Lace Shortie Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little shortie, a lot flirty, in silky-soft and stretchy lace that disappears under clothes. Â  Allover lace Low rise Full back coverage: shows curves, not skin Imported nylon/spandex/cotton Machine wash",The Lacie Lace Shortie Panty,NULL,NULL,26-04-20 19:57
The Lacie Lace Shortie Panty,so silver,Lace Shortie Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little shortie, a lot flirty, in silky-soft and stretchy lace that disappears under clothes. Â  Allover lace Low rise Full back coverage: shows curves, not skin Imported nylon/spandex/cotton Machine wash",The Lacie Lace Shortie Panty,NULL,NULL,26-04-20 19:57
The Lacie Lace Shortie Panty,fir green,Lace Shortie Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little shortie, a lot flirty, in silky-soft and stretchy lace that disappears under clothes. Â  Allover lace Low rise Full back coverage: shows curves, not skin Imported nylon/spandex/cotton Machine wash",The Lacie Lace Shortie Panty,NULL,NULL,26-04-20 19:57
Seamless Pineapple Cheekini Panty,coral reef pineapple print,Pineapple Cheekini Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever and totally seamless, it's pineapple perfection. Low rise Minimal back coverage Imported nylon/spandex",Seamless Pineapple Cheekini Panty,NULL,NULL,26-04-20 19:57
Seamless Pineapple Cheekini Panty,light comet pineapple print,Pineapple Cheekini Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever and totally seamless, it's pineapple perfection. Low rise Minimal back coverage Imported nylon/spandex",Seamless Pineapple Cheekini Panty,NULL,NULL,26-04-20 19:57
Seamless Pineapple Cheekini Panty,fair orchid pineapple print,Pineapple Cheekini Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever and totally seamless, it's pineapple perfection. Low rise Minimal back coverage Imported nylon/spandex",Seamless Pineapple Cheekini Panty,NULL,NULL,26-04-20 19:57
Seamless Pineapple Cheekini Panty,cerulean pineapple print,Pineapple Cheekini Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever and totally seamless, it's pineapple perfection. Low rise Minimal back coverage Imported nylon/spandex",Seamless Pineapple Cheekini Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie Lace-trim High-leg Brief Panty,aqua retro paisley print,Lace-trim High-leg Brief Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Framed in lace, thiscomfy panty in silky-soft, stretchy cotton is naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary.Â  Lace trim at waist and legs High waist Full back coverage: shows curves, not skin Imported cotton/nylon/spandex",Cotton Lingerie Lace-trim High-leg Brief Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie Lace-trim High-leg Brief Panty,black,Lace-trim High-leg Brief Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Framed in lace, thiscomfy panty in silky-soft, stretchy cotton is naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary.Â  Lace trim at waist and legs High waist Full back coverage: shows curves, not skin Imported cotton/nylon/spandex",Cotton Lingerie Lace-trim High-leg Brief Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie Lace-trim High-leg Brief Panty,geometric star print,Lace-trim High-leg Brief Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Framed in lace, thiscomfy panty in silky-soft, stretchy cotton is naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary.Â  Lace trim at waist and legs High waist Full back coverage: shows curves, not skin Imported cotton/nylon/spandex",Cotton Lingerie Lace-trim High-leg Brief Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie Lace-trim High-leg Brief Panty,White,Lace-trim High-leg Brief Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Framed in lace, thiscomfy panty in silky-soft, stretchy cotton is naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary.Â  Lace trim at waist and legs High waist Full back coverage: shows curves, not skin Imported cotton/nylon/spandex",Cotton Lingerie Lace-trim High-leg Brief Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie Lace-trim High-leg Brief Panty,black pearl,Lace-trim High-leg Brief Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Framed in lace, thiscomfy panty in silky-soft, stretchy cotton is naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary.Â  Lace trim at waist and legs High waist Full back coverage: shows curves, not skin Imported cotton/nylon/spandex",Cotton Lingerie Lace-trim High-leg Brief Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie Lace-trim High-leg Brief Panty,Nude,Lace-trim High-leg Brief Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Framed in lace, thiscomfy panty in silky-soft, stretchy cotton is naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary.Â  Lace trim at waist and legs High waist Full back coverage: shows curves, not skin Imported cotton/nylon/spandex",Cotton Lingerie Lace-trim High-leg Brief Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie BoldÂ Logo-waist Shortie Panty,Rosy Mauve,BoldÂ Logo-waist Shortie Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"The shortie gets an update with a bold logo waist, in silky-soft and stretchy cotton thatâ€™s naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Sheer elastic waistband with logo Â  Mid rise Full back coverage: shows curves, not skin Machine wash Imported cotton/nylon/spandex",Cotton Lingerie BoldÂ Logo-waist Shortie Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie BoldÂ Logo-waist Shortie Panty,aqua splash,BoldÂ Logo-waist Shortie Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"The shortie gets an update with a bold logo waist, in silky-soft and stretchy cotton thatâ€™s naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Sheer elastic waistband with logo Â  Mid rise Full back coverage: shows curves, not skin Machine wash Imported cotton/nylon/spandex",Cotton Lingerie BoldÂ Logo-waist Shortie Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie BoldÂ Logo-waist Shortie Panty,black,BoldÂ Logo-waist Shortie Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"The shortie gets an update with a bold logo waist, in silky-soft and stretchy cotton thatâ€™s naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Sheer elastic waistband with logo Â  Mid rise Full back coverage: shows curves, not skin Machine wash Imported cotton/nylon/spandex",Cotton Lingerie BoldÂ Logo-waist Shortie Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie BoldÂ Logo-waist Shortie Panty,black pearl,BoldÂ Logo-waist Shortie Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"The shortie gets an update with a bold logo waist, in silky-soft and stretchy cotton thatâ€™s naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Sheer elastic waistband with logo Â  Mid rise Full back coverage: shows curves, not skin Machine wash Imported cotton/nylon/spandex",Cotton Lingerie BoldÂ Logo-waist Shortie Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,grey stripe,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,spotted animal print,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,rose luster,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,black,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,ensign blue,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,aqua splash,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,rose luster elephant print,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,ensign chevron print,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,dark animal print,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,black skinny stripe,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,White,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,ensign blue elephant print,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,lip smacker peach skinny stripe,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,black monkey print,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,pink stripe,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,black dot print,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,light nude,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,black chevron print,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,peach melba eyelet lace,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,powder blush eyelet lace,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Cotton Lingerie NEW! Lace-waist Hiphugger Panty,windy blue eyelet lace,Lace-waist Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"A little lace makes every day sexy, and silky-soft, stretchy cotton makes this hiphugger naturally comfy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Full back coverage Imported cotton/nylon/spandex; pure cotton panel",Cotton Lingerie NEW! Lace-waist Hiphugger Panty,NULL,NULL,26-04-20 19:57
Seamless Hiphugger Panty,black triangle print,Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever, this hiphugger is so ultra smooth, it wonâ€™t show through even the most curve-hugging clothes. Low rise Full back coverage Imported nylon/spandex",Seamless Hiphugger Panty,NULL,NULL,26-04-20 19:57
Seamless Hiphugger Panty,rosy mauve triangle print,Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever, this hiphugger is so ultra smooth, it wonâ€™t show through even the most curve-hugging clothes. Low rise Full back coverage Imported nylon/spandex",Seamless Hiphugger Panty,NULL,NULL,26-04-20 19:57
Seamless Hiphugger Panty,ginger glaze triangle print,Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever, this hiphugger is so ultra smooth, it wonâ€™t show through even the most curve-hugging clothes. Low rise Full back coverage Imported nylon/spandex",Seamless Hiphugger Panty,NULL,NULL,26-04-20 19:57
Seamless Hiphugger Panty,faded denim triangle print,Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever, this hiphugger is so ultra smooth, it wonâ€™t show through even the most curve-hugging clothes. Low rise Full back coverage Imported nylon/spandex",Seamless Hiphugger Panty,NULL,NULL,26-04-20 19:57
Seamless Hiphugger Panty,grey triangle print,Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever, this hiphugger is so ultra smooth, it wonâ€™t show through even the most curve-hugging clothes. Low rise Full back coverage Imported nylon/spandex",Seamless Hiphugger Panty,NULL,NULL,26-04-20 19:57
Seamless Hiphugger Panty,silver sea triangle print,Hiphugger Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Softer than ever, this hiphugger is so ultra smooth, it wonâ€™t show through even the most curve-hugging clothes. Low rise Full back coverage Imported nylon/spandex",Seamless Hiphugger Panty,NULL,NULL,26-04-20 19:57
Everyday Perfect Bikini Panty,black,Bikini Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Ultra-comfy and seriously smooth under everything, this bikini gets a cool update with a marled, supersoft and stretchy waistband. Ultra smooth Supersoft and stretchy elastic at waist and legs Mid rise Moderate back coverage Imported nylon/polyester/spandex",Everyday Perfect Bikini Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,starlet pink,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,medallion mix print,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,White,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,floral square print,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,chevron stripe,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,black pearl,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,black,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,ensign blue,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,Nude,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,indigo medallion mix print,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,black scalloped,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,rose luster scalloped,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,peach melba scalloped,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
Sexy Smooth NEW! Raw Cut Cheeky Panty,cool maroon scalloped,Raw Cut Cheeky Panty,10.5,"XS, S, M, L, XL",XS,Victoria's Secret,Victoriassecret US,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this cheeky cuts the sleekest shape. Laser-cut edges for a super smooth, seamless fit Low rise Moderate back coverage Imported nylon/spandex Machine wash",Sexy Smooth NEW! Raw Cut Cheeky Panty,NULL,NULL,26-04-20 19:57
